Age,Attrition,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,BusinessTravel_Travel_Frequently,JobRole_Sales Representative,MaritalStatus_Single,OverTime_Yes,EngagementScore,TenureCategory_Senior,TenureCategory_Veteran
-0.7993048658315527,0,1.1782012951933094,-1.0197399130157712,0.1765837713204426,0.2403010248979152,-0.3946701666056091,-0.9254007325196484,-0.0054904697966909,0.5079233607420311,0.2869363370194226,1.188237171842319,False,False,True,True,-0.4793756916369207,False,False
-0.5721763247444642,0,-1.573189559483144,0.3784070253557006,-1.0029610262683273,0.2403010248979152,-0.7809744427312225,0.2332727608290527,-0.7651922090123016,-0.2639949101082846,-0.5913608932251309,-0.2712280500944423,False,False,False,False,-0.4869411727668323,False,False
-0.2314835131138316,0,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-0.8563067898696026,0.2332727608290527,-1.069072904698546,-0.8429336132460213,-0.5913608932251309,-0.5631210944817947,False,False,False,False,0.509294734350057,False,False
-0.9128691363750968,1,0.2610710103011582,-1.0197399130157712,-1.0029610262683273,0.2403010248979152,-1.047048292823981,-0.9254007325196484,-0.6132518611691794,-0.4569744778208635,-0.5913608932251309,-0.2712280500944423,False,False,True,True,-0.4793756916369207,False,False
-0.7993048658315527,0,-0.6560592745909929,1.7765539637271726,1.3561285689092124,-1.575009224470179,1.3491230049536145,0.2332727608290527,-0.0054904697966909,0.70090292845461,1.4579993106788274,1.188237171842319,False,False,False,False,1.497965160337035,False,False
-0.45861205420092,0,-1.573189559483144,1.7765539637271726,-1.0029610262683273,-0.6673540997861319,-0.66435996936101,1.391946254177754,-0.4613115133260573,-0.0710153423957056,-0.5913608932251309,0.3125580386802622,False,False,False,True,0.5017292532201456,False,False
-1.594254759636362,0,1.1782012951933094,1.7765539637271726,-1.0029610262683273,1.1479561495819623,-0.773742537405938,1.391946254177754,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,True,0.5017292532201456,False,False
1.9262376272135084,0,-1.573189559483144,-1.0197399130157712,2.535673366497982,1.1479561495819623,2.990464184404641,-0.9254007325196484,3.185256834908873,3.5955964441432937,1.1652335672639762,0.8963441274549668,False,False,False,False,-0.4793756916369207,False,False
0.2227735690603451,0,1.1782012951933094,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-0.4697011843554357,-0.9254007325196484,-0.6132518611691794,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,False,False,True,True,0.509294734350057,False,False
-1.3671262185492736,0,-1.573189559483144,1.7765539637271726,0.1765837713204426,0.2403010248979152,-0.4495121153223498,0.2332727608290527,-0.7651922090123016,-0.4569744778208635,-0.5913608932251309,-0.2712280500944423,False,False,False,False,0.5017292532201456,False,False
-0.0043549720267432,1,0.2610710103011582,-1.0197399130157712,-1.0029610262683273,-1.575009224470179,-0.6315150660086762,-0.9254007325196484,-0.0054904697966909,-0.2639949101082846,-0.2985951498102796,-0.2712280500944423,False,True,True,False,-0.4793756916369207,False,False
-0.2314835131138316,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,-0.6673540997861319,1.9560003935004049,-0.9254007325196484,0.4503305737326754,1.086862063879768,0.5797020804342738,2.063916305004376,False,False,True,False,0.509294734350057,False,False
-1.7078190301799063,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-1.2869064861125836,-0.9254007325196484,-1.5248939482279122,-1.2288927486711791,-1.1768923800548332,-1.1469071832564992,False,False,True,False,0.509294734350057,False,False
-0.2314835131138316,1,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.7662093026921,-0.9254007325196484,-0.3093711654829352,-0.4569744778208635,-0.5913608932251309,-0.2712280500944423,False,False,True,False,0.509294734350057,False,False
-0.45861205420092,1,-0.6560592745909929,-2.417886851387243,-1.0029610262683273,-1.575009224470179,-0.4772344190692738,-0.9254007325196484,-0.0054904697966909,0.70090292845461,-0.5913608932251309,0.8963441274549668,True,False,True,True,-1.4680461176238986,False,False
0.677030651234522,0,0.2610710103011582,0.3784070253557006,0.1765837713204426,-0.6673540997861319,0.398428784067257,0.2332727608290527,-0.0054904697966909,0.5079233607420311,0.872467823849125,-0.5631210944817947,False,False,False,False,0.509294734350057,False,False
0.9041591923216103,0,-1.573189559483144,-1.0197399130157712,1.3561285689092124,1.1479561495819623,1.429879281085958,0.2332727608290527,2.1216744000070187,3.016657741005557,0.5797020804342738,3.81527457132849,False,False,False,False,-0.4793756916369207,False,False
-0.3450477836573759,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-0.9060261389809336,-0.9254007325196484,-0.4613115133260573,-1.0359131809586002,-0.884126636639982,-1.1469071832564992,False,False,True,False,0.509294734350057,False,False
0.9041591923216103,0,1.1782012951933094,0.3784070253557006,0.1765837713204426,1.1479561495819623,0.2899502041879896,-0.9254007325196484,-0.1574308176398131,-0.4569744778208635,-0.5913608932251309,-0.2712280500944423,False,False,False,True,1.5055306414669463,False,False
-0.6857405952880085,0,1.1782012951933094,-1.0197399130157712,-1.0029610262683273,0.2403010248979152,-0.9934116616614544,-0.9254007325196484,-0.0054904697966909,0.70090292845461,-1.1768923800548332,1.188237171842319,False,False,True,False,-0.4793756916369207,False,False
0.3363378396038894,1,1.1782012951933094,0.3784070253557006,0.1765837713204426,1.1479561495819623,-1.0295711882878769,0.2332727608290527,1.361972660791408,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,True,False,False,1.5055306414669463,False,False
-1.3671262185492736,1,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-0.9671960048572982,0.2332727608290527,-0.6132518611691794,-0.8429336132460213,-1.1768923800548332,-1.1469071832564992,False,False,False,True,-0.4869411727668323,False,False
0.7905949217780662,0,1.1782012951933094,1.7765539637271726,-1.0029610262683273,0.2403010248979152,-0.8611280600864589,1.391946254177754,-0.6132518611691794,-0.2639949101082846,-0.2985951498102796,0.0206649942929099,False,False,False,False,0.5017292532201456,False,False
1.5855448155828755,1,-1.573189559483144,-1.0197399130157712,-1.0029610262683273,0.2403010248979152,-0.8496775433214252,-0.9254007325196484,-1.069072904698546,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,False,True,False,True,-0.4793756916369207,False,False
-0.1179192425702874,0,1.1782012951933094,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-1.0512669042637304,-0.9254007325196484,-1.221013252541668,-0.8429336132460213,-0.5913608932251309,-0.5631210944817947,False,True,False,False,0.509294734350057,False,False
-0.0043549720267432,0,-0.6560592745909929,-1.0197399130157712,-1.0029610262683273,-1.575009224470179,-0.627899113346034,0.2332727608290527,-0.6132518611691794,-1.0359131809586002,-0.884126636639982,-1.1469071832564992,False,False,False,True,0.5168602154799685,False,False
-0.3450477836573759,0,0.2610710103011582,1.7765539637271726,0.1765837713204426,-1.575009224470179,-0.0381974999467943,1.391946254177754,-0.0054904697966909,-0.2639949101082846,-0.2985951498102796,-0.2712280500944423,True,False,False,False,1.497965160337035,False,False
-0.1179192425702874,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-1.070250655742602,0.2332727608290527,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.509294734350057,False,False
-1.0264334069186412,0,1.1782012951933094,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.9527321942067292,0.2332727608290527,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.509294734350057,False,False
-1.1399976774621854,1,-1.573189559483144,-2.417886851387243,-1.0029610262683273,0.2403010248979152,-0.9671960048572982,-0.9254007325196484,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-0.8550141388691469,False,False,True,False,-2.464282024740788,False,False
-1.0264334069186412,0,1.1782012951933094,0.3784070253557006,1.3561285689092124,0.2403010248979152,0.9712559517074996,-0.9254007325196484,-0.1574308176398131,0.5079233607420311,1.1652335672639762,0.8963441274549668,True,False,True,False,0.509294734350057,False,False
-0.6857405952880085,0,0.2610710103011582,0.3784070253557006,0.1765837713204426,1.1479561495819623,-0.4495121153223498,-0.9254007325196484,0.2983902258895533,1.086862063879768,1.1652335672639762,0.8963441274549668,True,False,True,False,0.509294734350057,False,False
-0.2314835131138316,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,0.2403010248979152,-0.2816716458980389,-0.9254007325196484,-0.0054904697966909,0.5079233607420311,0.2869363370194226,0.8963441274549668,False,False,True,False,0.509294734350057,False,False
0.1092092985168009,0,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,-0.6673540997861319,-0.7475268806017817,-0.9254007325196484,-0.3093711654829352,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.509294734350057,False,False
1.1312877334086988,0,-1.573189559483144,0.3784070253557006,0.1765837713204426,1.1479561495819623,0.0811289379203998,-0.9254007325196484,0.6022709215757975,0.5079233607420311,0.5797020804342738,1.188237171842319,True,False,True,True,0.509294734350057,False,False
-0.1179192425702874,0,1.1782012951933094,1.7765539637271726,-1.0029610262683273,1.1479561495819623,-0.9744279101825828,-0.9254007325196484,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-0.8550141388691469,False,False,False,False,1.497965160337035,False,False
1.3584162744957873,1,-1.573189559483144,-1.0197399130157712,1.3561285689092124,0.2403010248979152,-0.0366908530040266,-0.9254007325196484,1.9697340521638969,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,True,True,-0.4793756916369207,False,False
-0.9128691363750968,1,0.2610710103011582,0.3784070253557006,-1.0029610262683273,0.2403010248979152,-0.6212698667978566,-0.9254007325196484,-1.221013252541668,-0.8429336132460213,-0.5913608932251309,-0.5631210944817947,False,False,True,True,-0.4869411727668323,False,False
0.9041591923216103,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,-1.575009224470179,-0.0146938076396196,0.2332727608290527,-0.1574308176398131,-0.4569744778208635,-0.2985951498102796,-0.2712280500944423,False,False,False,True,-0.4869411727668323,False,False
-0.1179192425702874,0,0.2610710103011582,-1.0197399130157712,1.3561285689092124,-1.575009224470179,1.3201953836524765,0.2332727608290527,-0.0054904697966909,-0.4569744778208635,-1.1768923800548332,-0.2712280500944423,False,False,False,True,-0.4793756916369207,False,False
-1.1399976774621854,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,1.1479561495819623,-0.4055180245935358,0.2332727608290527,-0.7651922090123016,-0.8429336132460213,-0.5913608932251309,-1.1469071832564992,False,False,False,True,-1.47561159875381,False,False
-0.3450477836573759,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,1.1479561495819623,2.397146618342759,-0.9254007325196484,0.7542112694189196,1.6658007670175043,2.921828027753083,2.3558093493917283,True,False,True,True,0.509294734350057,False,False
-0.1179192425702874,0,-0.6560592745909929,0.3784070253557006,1.3561285689092124,-1.575009224470179,1.0746119319813572,0.2332727608290527,-0.1574308176398131,0.5079233607420311,1.1652335672639762,1.188237171842319,True,False,False,False,-0.4869411727668323,False,False
-0.1179192425702874,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.4486081271566893,0.2332727608290527,-0.9171325568554236,-0.8429336132460213,-0.5913608932251309,-0.5631210944817947,False,False,False,True,0.509294734350057,False,False
-0.5721763247444642,0,1.1782012951933094,0.3784070253557006,0.1765837713204426,1.1479561495819623,0.1242190404835532,0.2332727608290527,-0.0054904697966909,0.1219642253168732,0.872467823849125,0.8963441274549668,False,False,False,False,-0.4869411727668323,False,False
0.1092092985168009,0,-1.573189559483144,-1.0197399130157712,0.1765837713204426,0.2403010248979152,0.1477227327907279,0.2332727608290527,-0.4613115133260573,0.1219642253168732,0.2869363370194226,0.8963441274549668,False,False,False,False,0.5168602154799685,False,False
-0.45861205420092,0,-1.573189559483144,0.3784070253557006,0.1765837713204426,1.1479561495819623,0.1986473994562728,0.2332727608290527,-0.1574308176398131,0.5079233607420311,1.1652335672639762,1.188237171842319,False,False,False,True,0.509294734350057,False,False
0.2227735690603451,0,1.1782012951933094,0.3784070253557006,0.1765837713204426,1.1479561495819623,-0.9331457839507504,-0.9254007325196484,-0.0054904697966909,0.70090292845461,-0.2985951498102796,1.4801302162296714,True,False,True,False,0.509294734350057,False,False
2.6076232504747736,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,-1.575009224470179,0.6431082475727157,-0.9254007325196484,2.7294357913795078,2.823678173292978,3.5073595145827854,1.4801302162296714,False,False,True,False,-0.4869411727668323,False,False
-0.0043549720267432,0,0.2610710103011582,0.3784070253557006,1.3561285689092124,0.2403010248979152,1.3840772140258228,2.550619747526455,1.058091965105164,2.051759902442662,2.921828027753083,1.188237171842319,False,False,False,False,0.509294734350057,False,False
2.1533661683005967,0,1.1782012951933094,0.3784070253557006,2.535673366497982,0.2403010248979152,2.7882721646852286,2.550619747526455,1.6658533564776523,-0.2639949101082846,-1.1768923800548332,-0.5631210944817947,False,False,False,True,0.509294734350057,False,False
-0.0043549720267432,0,-0.6560592745909929,-1.0197399130157712,0.1765837713204426,-0.6673540997861319,0.3001954033988093,-0.9254007325196484,-0.6132518611691794,-0.0710153423957056,0.2869363370194226,-0.2712280500944423,True,False,True,False,-0.4793756916369207,False,False
1.0177234628651546,0,-0.6560592745909929,0.3784070253557006,1.3561285689092124,-1.575009224470179,1.271982681483913,0.2332727608290527,2.2736147478501407,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.509294734350057,False,False
-0.1179192425702874,0,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.9970276143240968,0.2332727608290527,-0.7651922090123016,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,True,False,False,False,-0.4869411727668323,False,False
-0.0043549720267432,1,1.1782012951933094,-1.0197399130157712,-1.0029610262683273,0.2403010248979152,-0.6372403243911932,0.2332727608290527,-1.221013252541668,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,True,-1.47561159875381,False,False
2.6076232504747736,0,-1.573189559483144,-1.0197399130157712,0.1765837713204426,0.2403010248979152,-0.0089685492571028,-0.9254007325196484,1.5139130086345305,-0.4569744778208635,-0.2985951498102796,-0.2712280500944423,True,False,True,False,-1.47561159875381,False,False
-0.7993048658315527,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,-0.6673540997861319,-0.8436509555503547,0.2332727608290527,-0.6132518611691794,-0.2639949101082846,-0.0058294063954284,0.0206649942929099,False,False,False,False,0.509294734350057,False,False
-0.5721763247444642,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,-0.6673540997861319,-0.904519492038166,-0.9254007325196484,-1.37295360038479,-1.0359131809586002,-0.884126636639982,-1.1469071832564992,False,False,True,False,0.509294734350057,False,False
-0.45861205420092,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,-0.6673540997861319,0.216124503992377,1.391946254177754,-0.0054904697966909,0.70090292845461,-0.0058294063954284,1.4801302162296714,False,False,False,False,0.509294734350057,False,False
-0.0043549720267432,0,-0.6560592745909929,1.7765539637271726,-1.0029610262683273,1.1479561495819623,-0.7427056103849253,-0.9254007325196484,-0.7651922090123016,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,1.497965160337035,False,False
-0.5721763247444642,0,0.2610710103011582,0.3784070253557006,0.1765837713204426,1.1479561495819623,-0.3250630778497458,-0.9254007325196484,0.1464498780464311,0.893882496167189,0.872467823849125,1.188237171842319,False,False,True,False,0.509294734350057,False,False
-0.1179192425702874,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,-1.575009224470179,-0.3588119693677402,-0.9254007325196484,0.9061516172620416,1.6658007670175043,2.629062284338232,1.188237171842319,False,False,True,False,-0.4793756916369207,False,False
1.0177234628651546,0,1.1782012951933094,0.3784070253557006,1.3561285689092124,-1.575009224470179,2.332963458580859,-0.9254007325196484,1.058091965105164,-1.2288927486711791,-1.1768923800548332,-1.1469071832564992,False,False,False,True,1.5055306414669463,False,False
0.1092092985168009,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,0.2403010248979152,2.4592204723847844,-0.9254007325196484,0.9061516172620416,-0.2639949101082846,-0.5913608932251309,-0.5631210944817947,False,False,True,False,1.5055306414669463,False,False
1.1312877334086988,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,-0.6673540997861319,-0.1451694328832941,0.2332727608290527,0.9061516172620416,-0.4569744778208635,-0.5913608932251309,-0.5631210944817947,False,False,False,True,0.509294734350057,False,False
-0.6857405952880085,0,1.1782012951933094,-1.0197399130157712,0.1765837713204426,1.1479561495819623,-0.1135298470851744,1.391946254177754,-0.0054904697966909,0.70090292845461,1.1652335672639762,-1.1469071832564992,False,False,False,True,-1.47561159875381,False,False
-0.1179192425702874,0,-0.6560592745909929,-1.0197399130157712,-1.0029610262683273,0.2403010248979152,-0.7966435709360056,-0.9254007325196484,-0.6132518611691794,-0.0710153423957056,-0.0058294063954284,0.0206649942929099,False,False,True,False,-0.4793756916369207,False,False
2.1533661683005967,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,1.1479561495819623,1.4271673165889762,0.2332727608290527,2.1216744000070187,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.509294734350057,False,False
0.2227735690603451,0,-0.6560592745909929,-2.417886851387243,0.1765837713204426,1.1479561495819623,-0.0523599812088097,2.550619747526455,1.058091965105164,1.2798416315923469,2.04353079750853,1.4801302162296714,False,False,False,True,-1.4680461176238986,False,False
-0.2314835131138316,0,-1.573189559483144,0.3784070253557006,0.1765837713204426,-0.6673540997861319,-0.3548946873165444,-0.9254007325196484,-0.7651922090123016,-0.2639949101082846,-0.5913608932251309,-0.2712280500944423,False,False,False,False,0.509294734350057,False,False
2.266930438844141,0,1.1782012951933094,-2.417886851387243,1.3561285689092124,1.1479561495819623,0.5295070680880385,-0.9254007325196484,4.096898921967606,-0.0710153423957056,-0.0058294063954284,-0.5631210944817947,False,False,True,False,-2.464282024740788,False,False
-1.480690489092818,0,0.2610710103011582,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.958457452589246,0.2332727608290527,-1.069072904698546,-1.2288927486711791,-1.1768923800548332,-1.1469071832564992,False,True,False,False,0.509294734350057,False,False
1.69910908612642,0,1.1782012951933094,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-1.0328858115619657,1.391946254177754,-0.0054904697966909,-0.4569744778208635,-0.5913608932251309,-0.2712280500944423,False,False,False,False,0.509294734350057,False,False
-0.6857405952880085,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,1.1479561495819623,-0.4070246715363034,2.550619747526455,0.1464498780464311,0.893882496167189,1.7507650540936786,1.188237171842319,False,False,False,False,-0.4793756916369207,False,False
1.1312877334086988,1,0.2610710103011582,-1.0197399130157712,1.3561285689092124,1.1479561495819623,1.2403430956857937,-0.9254007325196484,-0.1574308176398131,0.5079233607420311,1.1652335672639762,0.8963441274549668,False,False,True,False,-0.4793756916369207,False,False
0.4499021101474336,0,0.2610710103011582,-1.0197399130157712,2.535673366497982,-0.6673540997861319,2.4107064408276675,0.2332727608290527,1.8177937043207744,3.016657741005557,-0.2985951498102796,2.063916305004376,True,False,False,False,-1.47561159875381,False,False
1.69910908612642,0,0.2610710103011582,0.3784070253557006,0.1765837713204426,1.1479561495819623,-0.0186110896908154,-0.9254007325196484,0.1464498780464311,0.70090292845461,0.872467823849125,-1.1469071832564992,False,False,True,True,-1.4831770798837216,False,False
-0.6857405952880085,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,-0.6673540997861319,-0.0885195078352322,2.550619747526455,0.1464498780464311,0.893882496167189,1.1652335672639762,0.8963441274549668,False,False,False,True,-1.47561159875381,False,False
1.1312877334086988,0,0.2610710103011582,-1.0197399130157712,1.3561285689092124,-1.575009224470179,1.5579442712212042,0.2332727608290527,1.6658533564776523,0.70090292845461,1.4579993106788274,0.3125580386802622,True,False,False,True,-1.47561159875381,False,False
-0.45861205420092,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,0.2403010248979152,-0.1484840561573828,-0.9254007325196484,0.2983902258895533,0.893882496167189,1.1652335672639762,0.8963441274549668,False,False,True,False,0.509294734350057,False,False
2.0398018977570525,0,-1.573189559483144,0.3784070253557006,1.3561285689092124,0.2403010248979152,2.424567592701129,0.2332727608290527,0.9061516172620416,-0.4569744778208635,-0.2985951498102796,-0.2712280500944423,False,False,False,False,-1.4831770798837216,False,False
-1.3671262185492736,0,-1.573189559483144,0.3784070253557006,0.1765837713204426,0.2403010248979152,-0.1517986794314715,0.2332727608290527,-0.9171325568554236,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,False,False,False,False,-0.4869411727668323,False,False
-0.9128691363750968,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,0.2403010248979152,-0.3862329437261105,-0.9254007325196484,-0.7651922090123016,-0.2639949101082846,-0.0058294063954284,0.0206649942929099,False,False,False,False,1.5055306414669463,False,False
2.4940589799312294,0,1.1782012951933094,0.3784070253557006,2.535673366497982,0.2403010248979152,2.5218969852039166,-0.9254007325196484,4.248839269810729,5.911351256694241,1.7507650540936786,1.188237171842319,False,False,True,False,-0.4869411727668323,False,False
0.9041591923216103,0,-0.6560592745909929,0.3784070253557006,0.1765837713204426,-0.6673540997861319,-1.042829681384232,0.2332727608290527,1.058091965105164,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,False,False,False,False,1.5055306414669463,False,False
0.1092092985168009,1,0.2610710103011582,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-1.0334884703390728,-0.9254007325196484,-0.4613115133260573,-0.6499540455334424,-0.5913608932251309,-0.5631210944817947,False,False,False,True,0.509294734350057,False,False
-0.45861205420092,0,1.1782012951933094,0.3784070253557006,-1.0029610262683273,-1.575009224470179,-0.767414620246314,-0.9254007325196484,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,True,False,0.509294734350057,False,False
-1.8213833007234503,1,1.1782012951933094,-1.0197399130157712,-1.0029610262683273,1.1479561495819623,-0.7764545019029196,-0.9254007325196484,-1.37295360038479,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,True,False,True,True,-0.4793756916369207,False,False
-0.2314835131138316,0,-1.573189559483144,0.3784070253557006,0.1765837713204426,0.2403010248979152,-0.2090512632566404,-0.9254007325196484,0.9061516172620416,1.8587803347300835,2.629062284338232,1.7720232606170236,False,False,True,False,0.509294734350057,False,False
0.1092092985168009,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,1.1479561495819623,-0.1023806597086941,0.2332727608290527,1.058091965105164,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,0.5168602154799685,False,False
-1.2535619480057296,1,0.2610710103011582,-1.0197399130157712,0.1765837713204426,0.2403010248979152,0.0726917150409012,-0.9254007325196484,-0.6132518611691794,-0.0710153423957056,-0.0058294063954284,-0.2712280500944423,False,False,True,True,-0.4793756916369207,False,False
-1.2535619480057296,0,1.1782012951933094,-1.0197399130157712,-1.0029610262683273,1.1479561495819623,-0.7876036892793999,1.391946254177754,-1.221013252541668,-0.8429336132460213,-0.5913608932251309,-0.8550141388691469,False,False,False,False,-0.4793756916369207,False,False
-1.594254759636362,0,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,1.1479561495819623,-0.7930276182733633,-0.9254007325196484,-1.37295360038479,-1.2288927486711791,-1.1768923800548332,-1.1469071832564992,False,False,True,False,0.509294734350057,False,False
1.69910908612642,0,-1.573189559483144,-1.0197399130157712,1.3561285689092124,-1.575009224470179,0.597004851124027,-0.9254007325196484,1.9697340521638969,1.2798416315923469,2.336296540923381,1.188237171842319,True,False,True,False,-1.47561159875381,False,False
-0.2314835131138316,1,-1.573189559483144,-2.417886851387243,0.1765837713204426,0.2403010248979152,0.172130413263563,-0.9254007325196484,-0.1574308176398131,0.5079233607420311,0.872467823849125,0.6044510830676145,True,False,True,True,-1.4680461176238986,False,False
-1.3671262185492736,0,-0.6560592745909929,0.3784070253557006,-1.0029610262683273,0.2403010248979152,-0.8222565689630548,0.2332727608290527,-0.6132518611691794,-0.2639949101082846,-0.2985951498102796,-0.5631210944817947,False,False,False,False,0.509294734350057,False,False
-0.2314835131138316,0,0.2610710103011582,-1.0197399130157712,0.1765837713204426,-0.6673540997861319,-0.3006553973769107,0.2332727608290527,0.2983902258895533,-1.0359131809586002,-1.1768923800548332,-1.1469071832564992,False,False,False,False,-0.4793756916369207,False,False
