Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Gender_Male,OverTime_Yes
-0.5721763247444642,0,-0.32780577293682334,2.048329049779957,-1.8594392889342857,-1.573189559483144,-1.726113845719799,0.37840702535570064,-1.0029610262683273,0.24030102489791522,-0.7809744427312225,0.11580670505812751,-0.6576603301225281,0.48119850420356663,-0.42807250939347835,1.2002765418458676,0.2332727608290527,-0.7651922090123016,-1.3851458906422571,-1.0670240730349723,-0.2639949101082846,-0.5913608932251309,0.696029226343447,-0.27122805009444234,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.23148351311383164,0,1.348157485660523,1.187116286646038,-0.8847969712710111,-0.6560592745909929,1.334669146715764,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-0.8563067898696026,-0.7836138540139228,-1.0597285932632623,-1.1644639717107754,-0.42807250939347835,0.27551802437825607,0.2332727608290527,-1.0690729046985459,-0.6147366093826588,0.3418217332312617,-0.8429336132460213,-0.5913608932251309,-0.3272620251076344,-0.5631210944817947,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.9128691363750969,1,-1.7335323522632957,1.802268260313123,0.08984534639226345,0.26107101030115826,-0.7881319609411588,-1.0197399130157712,-1.0029610262683273,0.24030102489791522,-1.047048292823981,-0.19601673580543577,0.9506127224404082,-0.3416327337536044,-0.42807250939347835,-0.6492404930893556,-0.9254007325196485,-0.6132518611691794,0.9260819531365376,0.3418217332312617,-0.4569744778208635,-0.5913608932251309,-0.6683591089246615,-0.27122805009444234,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
-0.7993048658315527,0,1.454764616015088,1.4331770761128722,1.064487664055538,-0.6560592745909929,-0.7387644933212303,1.7765539637271726,1.3561285689092124,-1.575009224470179,1.3491230049536145,-0.582043775506977,-0.6576603301225281,-1.1644639717107754,-0.42807250939347835,0.27551802437825607,0.2332727608290527,-0.00549046979669098,-1.3851458906422571,0.3418217332312617,0.70090292845461,1.4579993106788274,2.060417561611555,1.188237171842319,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.45861205420092005,0,-1.1608289310562143,-0.5353092396217994,-0.8847969712710111,-1.573189559483144,0.6928920676566944,1.7765539637271726,-1.0029610262683273,-0.6673540997861319,-0.66435996936101,0.09939494501267682,-1.0597285932632623,-0.8901868923917186,-0.42807250939347835,1.2002765418458676,1.3919462541777539,-0.46131151332605735,1.696491234396136,-1.0670240730349723,-0.07101534239570564,-0.5913608932251309,-0.6683591089246615,0.3125580386802622,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
-1.594254759636362,0,0.79528794917057,0.8180251024457873,-0.8847969712710111,1.1782012951933094,1.4827715495755494,1.7765539637271726,-1.0029610262683273,1.1479561495819623,-0.773742537405938,-0.9847631181607288,-0.6576603301225281,-0.6159098130726615,-0.42807250939347835,-0.6492404930893556,1.3919462541777539,-1.37295360038479,-0.6147366093826588,-1.0670240730349723,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1.9262376272135084,0,1.0332945657761103,-0.9044004238220503,1.064487664055538,-1.573189559483144,0.5941571324168375,-1.0197399130157712,2.535673366497982,1.1479561495819623,2.990464184404641,1.076806432163963,-0.25559206698179404,0.20692142488450962,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,3.1852568349088735,0.1556726718769394,0.3418217332312617,3.5955964441432937,1.1652335672639762,0.3549321425264198,0.8963441274549668,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.22277356906034518,0,-1.0690972142394957,-0.9044004238220503,0.08984534639226345,1.1782012951933094,-1.0349692990408008,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-0.46970118435543573,-1.4081023644613289,0.9506127224404082,-1.1644639717107754,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,-0.6132518611691794,0.1556726718769394,0.3418217332312617,-0.6499540455334424,-0.5913608932251309,-0.3272620251076344,-0.5631210944817947,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
-1.3671262185492736,0,-0.3203680661679002,0.2028731287787024,-0.8847969712710111,-1.573189559483144,1.4827715495755494,1.7765539637271726,0.1765837713204426,0.24030102489791522,-0.44951211532234986,-0.857396638491761,-1.0597285932632623,0.7554755835226237,-0.42807250939347835,1.2002765418458676,0.2332727608290527,-0.7651922090123016,1.696491234396136,-1.0670240730349723,-0.4569744778208635,-0.5913608932251309,-0.3272620251076344,-0.27122805009444234,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.004354972026743229,1,1.0308153301864693,-0.043187660688131534,1.064487664055538,0.26107101030115826,0.7916270028965513,-1.0197399130157712,-1.0029610262683273,-1.575009224470179,-0.6315150660086762,-1.0321748694031418,1.7547492487218765,2.126860980117909,2.3360528369758367,-0.6492404930893556,-0.9254007325196485,-0.00549046979669098,0.9260819531365376,0.3418217332312617,-0.2639949101082846,-0.2985951498102796,-0.6683591089246615,-0.27122805009444234,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
-0.23148351311383164,0,-0.9500939059367256,-0.2892484501549655,1.064487664055538,-1.573189559483144,-0.6400295580813734,0.37840702535570064,1.3561285689092124,-0.6673540997861319,1.9560003935004049,0.9746888141033808,-1.0597285932632623,-1.1644639717107754,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,0.4503305737326754,0.9260819531365376,0.3418217332312617,1.086862063879768,0.5797020804342738,0.013835058709392709,2.063916305004376,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.7078190301799063,0,-1.019512502446675,0.6949947077123703,-0.8847969712710111,0.26107101030115826,1.4827715495755494,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-1.2869064861125836,0.6924626499029807,-0.6576603301225281,-0.3416327337536044,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,-1.5248939482279122,2.466900515655734,0.3418217332312617,-1.2288927486711791,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
-0.23148351311383164,1,-0.255907940837233,-0.41227884488838246,-1.8594392889342857,-0.6560592745909929,0.8409944705164797,0.37840702535570064,-1.0029610262683273,-1.575009224470179,-0.7662093026921,0.38681115298813395,-0.25559206698179404,-1.1644639717107754,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,-0.3093711654829352,-0.6147366093826588,0.3418217332312617,-0.4569744778208635,-0.5913608932251309,-0.3272620251076344,-0.27122805009444234,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
-0.45861205420092005,1,0.800246420349852,0.8180251024457873,-1.8594392889342857,-0.6560592745909929,0.2979523266972669,-2.417886851387243,-1.0029610262683273,-1.575009224470179,-0.4772344190692738,-1.3555005694438587,-0.6576603301225281,1.8525839007988518,2.3360528369758367,-0.6492404930893556,-0.9254007325196485,-0.00549046979669098,1.696491234396136,0.3418217332312617,0.70090292845461,-0.5913608932251309,1.3782233939775013,0.8963441274549668,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0.677030651234522,0,-0.2757418255543614,-0.1662180554215485,1.064487664055538,0.26107101030115826,-0.8868668961810157,0.37840702535570064,0.1765837713204426,-0.6673540997861319,0.398428784067257,0.9578562396977903,-1.0597285932632623,-1.1644639717107754,-0.42807250939347835,1.2002765418458676,0.2332727608290527,-0.00549046979669098,-0.6147366093826588,0.3418217332312617,0.5079233607420311,0.872467823849125,0.696029226343447,-0.5631210944817947,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.9041591923216105,0,-0.8062982417375449,-0.2892484501549655,1.064487664055538,-1.573189559483144,-1.1830717019005863,-1.0197399130157712,1.3561285689092124,1.1479561495819623,1.429879281085958,-1.718382819337713,0.14647619615894003,-0.3416327337536044,-0.42807250939347835,1.2002765418458676,0.2332727608290527,2.1216744000070187,0.9260819531365376,0.3418217332312617,3.016657741005557,0.5797020804342738,1.037126310160474,3.81527457132849,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.3450477836573759,0,0.30192006683200207,-0.9044004238220503,0.08984534639226345,0.26107101030115826,0.5941571324168375,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-0.9060261389809335,-1.0765006486711968,0.5485444592996741,-1.1644639717107754,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,-0.46131151332605735,0.1556726718769394,0.3418217332312617,-1.0359131809586002,-0.884126636639982,-0.6683591089246615,-1.1469071832564992,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.9041591923216105,0,1.628311107289961,0.07984273404528544,1.064487664055538,1.1782012951933094,-1.2324391695205146,0.37840702535570064,0.1765837713204426,1.1479561495819623,0.2899502041879896,0.6700192173621934,-0.25559206698179404,-0.6159098130726615,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,-0.1574308176398131,1.696491234396136,1.7506675394974955,-0.4569744778208635,-0.5913608932251309,-0.3272620251076344,-0.27122805009444234,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True
-0.6857405952880085,0,-1.6789891692911927,-0.043187660688131534,-0.8847969712710111,1.1782012951933094,0.8409944705164797,-1.0197399130157712,-1.0029610262683273,0.24030102489791522,-0.9934116616614544,0.24864377140891225,-0.6576603301225281,-0.6159098130726615,-0.42807250939347835,-1.5739990105569672,-0.9254007325196485,-0.00549046979669098,1.696491234396136,0.3418217332312617,0.70090292845461,-1.1768923800548332,-0.3272620251076344,1.188237171842319,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.3363378396038894,1,0.23002223473241176,-0.5353092396217994,0.08984534639226345,1.1782012951933094,-0.4919271552215881,0.37840702535570064,0.1765837713204426,1.1479561495819623,-1.0295711882878769,-1.5443059456932318,0.14647619615894003,-0.3416327337536044,-0.42807250939347835,0.27551802437825607,0.2332727608290527,1.361972660791408,2.466900515655734,1.7506675394974955,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
-1.3671262185492736,1,0.026724916381846094,-1.0274308185554673,0.08984534639226345,-0.6560592745909929,-0.2450898171219459,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-0.9671960048572982,-1.5884914535079067,-0.25559206698179404,0.20692142488450962,-0.42807250939347835,-1.5739990105569672,0.2332727608290527,-0.6132518611691794,-0.6147366093826588,-1.0670240730349723,-0.8429336132460213,-1.1768923800548332,0.013835058709392709,-1.1469071832564992,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True
0.7905949217780662,0,1.1671732876167267,-0.9044004238220503,-0.8847969712710111,1.1782012951933094,0.2979523266972669,1.7765539637271726,-1.0029610262683273,0.24030102489791522,-0.8611280600864589,1.0630598297327307,-0.6576603301225281,-0.8901868923917186,-0.42807250939347835,1.2002765418458676,1.3919462541777539,-0.6132518611691794,0.1556726718769394,-1.0670240730349723,-0.2639949101082846,-0.2985951498102796,-0.3272620251076344,0.020664994292909928,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.5855448155828757,1,0.1655621094017446,-0.7813700290886334,-0.8847969712710111,-1.573189559483144,0.9890968733762651,-1.0197399130157712,-1.0029610262683273,0.24030102489791522,-0.8496775433214252,-1.4776770053377695,-0.6576603301225281,-0.3416327337536044,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,-1.0690729046985459,-0.6147366093826588,0.3418217332312617,-0.6499540455334424,-0.5913608932251309,-0.6683591089246615,-0.5631210944817947,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
-0.11791924257028744,0,0.21762605678420655,-0.9044004238220503,0.08984534639226345,1.1782012951933094,1.5321390171954778,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-1.0512669042637304,-0.6533016738239766,-0.6576603301225281,-0.6159098130726615,-0.42807250939347835,-1.5739990105569672,-0.9254007325196485,-1.221013252541668,0.1556726718769394,0.3418217332312617,-0.8429336132460213,-0.5913608932251309,0.013835058709392709,-0.5631210944817947,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
-0.004354972026743229,0,0.12341510437784683,-0.5353092396217994,1.064487664055538,-0.6560592745909929,0.7916270028965513,-1.0197399130157712,-1.0029610262683273,-1.575009224470179,-0.627899113346034,-0.1784828041329457,2.5588857750033447,-0.3416327337536044,-0.42807250939347835,1.2002765418458676,0.2332727608290527,-0.6132518611691794,0.1556726718769394,1.7506675394974955,-1.0359131809586002,-0.884126636639982,-0.6683591089246615,-1.1469071832564992,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.3450477836573759,0,0.8399141897841088,-1.0274308185554673,0.08984534639226345,0.26107101030115826,-1.1830717019005863,1.7765539637271726,0.1765837713204426,-1.575009224470179,-0.0381974999467943,-1.5642244920731805,-0.25559206698179404,1.0297526628416807,-0.42807250939347835,-1.5739990105569672,1.3919462541777539,-0.00549046979669098,0.1556726718769394,0.3418217332312617,-0.2639949101082846,-0.2985951498102796,-0.3272620251076344,-0.27122805009444234,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-0.11791924257028744,0,-0.8385283044028785,-0.6583396343552164,-0.8847969712710111,0.26107101030115826,0.4460547295570522,0.37840702535570064,-1.0029610262683273,1.1479561495819623,-1.0702506557426021,-0.4817496863403338,-0.6576603301225281,-0.8901868923917186,-0.42807250939347835,0.27551802437825607,0.2332727608290527,-1.37295360038479,0.1556726718769394,0.3418217332312617,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.0264334069186412,0,1.0853585131585723,-0.9044004238220503,1.064487664055538,1.1782012951933094,-1.627378910479942,0.37840702535570064,-1.0029610262683273,-1.575009224470179,-0.9527321942067292,0.7533404606698663,-0.6576603301225281,-0.6159098130726615,-0.42807250939347835,1.2002765418458676,0.2332727608290527,-1.37295360038479,2.466900515655734,0.3418217332312617,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.1399976774621854,1,1.3754290771465745,1.92529865504654,0.08984534639226345,-1.573189559483144,-0.8868668961810157,-2.417886851387243,-1.0029610262683273,0.24030102489791522,-0.9671960048572982,-0.5311252379300658,-0.6576603301225281,-0.8901868923917186,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,-1.37295360038479,-0.6147366093826588,-1.0670240730349723,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-0.8550141388691469,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
-1.0264334069186412,0,0.4754665581068752,-0.1662180554215485,0.08984534639226345,1.1782012951933094,-1.4299090400002283,0.37840702535570064,1.3561285689092124,0.24030102489791522,0.9712559517074996,-1.5948036689100031,-0.6576603301225281,-0.0673556544345474,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,-0.1574308176398131,-2.1555551719018555,0.3418217332312617,0.5079233607420311,1.1652335672639762,-0.3272620251076344,0.8963441274549668,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-0.6857405952880085,0,-0.20136475786513003,-1.0274308185554673,-0.8847969712710111,0.26107101030115826,-0.3931922199817312,0.37840702535570064,0.1765837713204426,1.1479561495819623,-0.44951211532234986,-0.4998447038263436,-0.6576603301225281,2.126860980117909,2.3360528369758367,1.2002765418458676,-0.9254007325196485,0.2983902258895533,-0.6147366093826588,0.3418217332312617,1.086862063879768,1.1652335672639762,0.3549321425264198,0.8963441274549668,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.23148351311383164,0,0.6514922849713894,1.679237865579706,1.064487664055538,-0.6560592745909929,0.2979523266972669,0.37840702535570064,0.1765837713204426,0.24030102489791522,-0.2816716458980389,-0.6046274795011441,-1.0597285932632623,1.3040297421607379,2.3360528369758367,0.27551802437825607,-0.9254007325196485,-0.00549046979669098,-0.6147366093826588,0.3418217332312617,0.5079233607420311,0.28693633701942267,2.060417561611555,0.8963441274549668,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0.10920929851680099,0,-0.9773654974227771,1.187116286646038,-0.8847969712710111,-0.6560592745909929,0.34731979431719534,0.37840702535570064,-1.0029610262683273,-0.6673540997861319,-0.7475268806017817,-0.5775550889988196,0.5485444592996741,1.5783068214797948,2.3360528369758367,-1.5739990105569672,-0.9254007325196485,-0.3093711654829352,-1.3851458906422571,0.3418217332312617,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1.1312877334086988,0,1.013460681058982,-0.5353092396217994,1.064487664055538,-1.573189559483144,1.5815064848154063,0.37840702535570064,0.1765837713204426,1.1479561495819623,0.08112893792039985,0.8557386216372082,0.5485444592996741,1.5783068214797948,2.3360528369758367,0.27551802437825607,-0.9254007325196485,0.6022709215757975,0.9260819531365376,0.3418217332312617,0.5079233607420311,0.5797020804342738,-0.6683591089246615,1.188237171842319,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True
-0.11791924257028744,0,1.0580869216725208,-0.1662180554215485,-1.8594392889342857,1.1782012951933094,-1.4792765076201568,1.7765539637271726,-1.0029610262683273,1.1479561495819623,-0.9744279101825827,-1.3259032927806955,-0.6576603301225281,1.0297526628416807,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,-1.37295360038479,-0.6147366093826588,0.3418217332312617,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-0.8550141388691469,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1.3584162744957873,1,-0.4368921388810293,-1.0274308185554673,-0.8847969712710111,-1.573189559483144,1.5815064848154063,-1.0197399130157712,1.3561285689092124,0.24030102489791522,-0.03669085300402669,0.6942861787969197,2.5588857750033447,-0.6159098130726615,-0.42807250939347835,1.2002765418458676,-0.9254007325196485,1.9697340521638966,-0.6147366093826588,0.3418217332312617,-1.0359131809586002,-1.1768923800548332,-0.6683591089246615,-1.1469071832564992,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
-0.9128691363750969,1,1.5663302175489349,-0.5353092396217994,1.064487664055538,0.26107101030115826,-0.7881319609411588,0.37840702535570064,-1.0029610262683273,0.24030102489791522,-0.6212698667978566,-0.4440166653811352,-0.6576603301225281,-0.6159098130726615,-0.42807250939347835,0.27551802437825607,-0.9254007325196485,-1.221013252541668,0.1556726718769394,-1.0670240730349723,-0.8429336132460213,-0.5913608932251309,0.013835058709392709,-0.5631210944817947,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
0.9041591923216105,0,1.7002089393895514,-1.0274308185554673,2.0391299817188124,-0.6560592745909929,0.4460547295570522,0.37840702535570064,0.1765837713204426,-1.575009224470179,-0.014693807639619692,-1.4497629861151653,0.9506127224404082,1.5783068214797948,2.3360528369758367,0.27551802437825607,0.2332727608290527,-0.1574308176398131,-0.6147366093826588,-1.0670240730349723,-0.4569744778208635,-0.2985951498102796,-0.3272620251076344,-0.27122805009444234,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
